transaction_id,date,amount,currency,sender_account_id,sender_name,receiver_account_id,receiver_name,description,transaction_type
55BA2691-FC0,2000-01-23,1754764.96,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Gas supply contract payment,wire_transfer
6A5263AE-4B8,2000-01-23,1088250.31,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
A1F18025-4FC,2000-01-24,782667.09,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,IT infrastructure services,wire_transfer
51C0924F-26C,2000-01-24,628489.84,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
5E580156-334,2000-01-24,1327123.91,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Equipment lease payment,wire_transfer
6516B96C-A9D,2000-01-25,1968629.34,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Equipment lease payment,wire_transfer
1693D984-933,2000-01-25,545460.81,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
17B3CD4E-CE6,2000-01-26,245839.57,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
85EE2BB1-246,2000-01-26,194003.35,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
C41896E4-3FD,2000-01-28,127374.31,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Equipment lease payment,wire_transfer
9B6EC98D-F49,2000-01-29,152055.54,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Fuel supply agreement,wire_transfer
4014CC3C-AB8,2000-01-29,51405.78,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Transmission tariff payment,wire_transfer
87E13903-BE9,2000-01-29,1772048.98,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Balancing charge adjustment,wire_transfer
DBF6A98C-0CB,2000-01-29,690047.37,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
287546FA-47E,2000-01-30,1759871.86,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Fuel supply agreement,wire_transfer
80F1B4A8-0E6,2000-01-30,913612.76,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Pipeline maintenance services,wire_transfer
0CDE5E47-C39,2000-01-30,1990764.95,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
2F42DD7B-61F,2000-01-31,1583627.65,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
9B0A71E9-5FF,2000-01-31,987976.74,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Quarterly service fee,wire_transfer
66DD9BAD-755,2000-02-01,1097764.12,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
7CE8EED2-7F2,2000-02-01,1142513.44,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Capacity reservation charge,wire_transfer
1843C8DF-79A,2000-02-01,34454.28,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
D958582F-488,2000-02-02,449368.06,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
5B5FC43F-5A3,2000-02-03,903234.38,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,IT infrastructure services,wire_transfer
6459A6F6-510,2000-02-04,194037.45,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Power purchase agreement,wire_transfer
E0A45C6B-540,2000-02-04,1471212.71,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Balancing charge adjustment,wire_transfer
0BE90921-0B8,2000-02-04,1471283.78,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
1C6A1B47-16C,2000-02-05,1718817.39,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Quarterly service fee,wire_transfer
8E0FCB5A-F80,2000-02-05,1187464.96,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Balancing charge adjustment,wire_transfer
3A89BCAE-F38,2000-02-06,404235.97,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Natural gas procurement,wire_transfer
689DC324-2D8,2000-02-08,1915973.61,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
485E7462-AD9,2000-02-08,1420482.71,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,IT infrastructure services,wire_transfer
C54CC88C-682,2000-02-09,480175.01,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Energy trading settlement,wire_transfer
8451FC11-D99,2000-02-10,1848582.98,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
F6320043-B3F,2000-02-10,755556.26,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
9C558C5D-27E,2000-02-11,1655269.53,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
13CA7F0F-95D,2000-02-12,1189486.26,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Balancing charge adjustment,wire_transfer
3B53F439-7AF,2000-02-12,251262.6,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
ED8D1A90-AF0,2000-02-12,1348863.38,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Energy trading settlement,wire_transfer
5264C0B0-3A5,2000-02-12,1684922.0,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Energy trading settlement,wire_transfer
69487590-529,2000-02-13,83597.74,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Gas supply contract payment,wire_transfer
A97CC355-2E9,2000-02-14,871491.86,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Regulatory compliance fee,wire_transfer
E9CA6D0A-AEE,2000-02-15,364079.68,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Power purchase agreement,wire_transfer
B5679C5C-070,2000-02-15,1110651.88,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Equipment lease payment,wire_transfer
D8CCF145-0E9,2000-02-15,712724.05,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Natural gas procurement,wire_transfer
ED9C4C53-131,2000-02-15,1742989.8,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,IT infrastructure services,wire_transfer
95A69E29-D26,2000-02-16,1022423.93,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Interconnection fee,wire_transfer
D89A2376-418,2000-02-16,660171.06,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Energy trading settlement,wire_transfer
D22215E9-890,2000-02-17,1157079.44,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
DBF5EA6F-A9C,2000-02-18,675868.98,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Transmission tariff payment,wire_transfer
00DBBDAA-EB5,2000-02-18,1221913.6,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
CBD96701-C3D,2000-02-18,1537468.5,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
9C8C70D4-CAA,2000-02-20,243932.42,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Gas supply contract payment,wire_transfer
9F9D0DE2-04A,2000-02-20,1154431.85,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Natural gas procurement,wire_transfer
99D64A2A-94C,2000-02-21,1525641.65,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,IT infrastructure services,wire_transfer
B0686BCD-7A0,2000-02-21,626714.7,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Interconnection fee,wire_transfer
9C8EB836-F75,2000-02-21,1721770.04,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
3ED46D64-5B0,2000-02-22,1880996.66,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Pipeline maintenance services,wire_transfer
BFED13E2-06B,2000-02-23,192601.19,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
FB28F35C-3A8,2000-02-23,1487309.66,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
585BF480-710,2000-02-25,1511555.04,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
6DCB5549-C50,2000-02-25,887368.39,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Natural gas procurement,wire_transfer
63515D0B-424,2000-02-25,1710427.15,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Balancing charge adjustment,wire_transfer
58592149-A9E,2000-02-25,494702.11,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Pipeline maintenance services,wire_transfer
2359B4F1-D23,2000-02-27,254860.15,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Capacity reservation charge,wire_transfer
1D4D2CDB-E40,2000-02-27,961719.77,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Energy trading settlement,wire_transfer
DD9C8BE7-D59,2000-02-28,536070.66,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Natural gas procurement,wire_transfer
2E4C64FC-1AF,2000-02-29,1508247.14,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
EB669FB1-5DC,2000-02-29,652132.36,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
A5D3E543-864,2000-03-02,1020006.11,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Equipment lease payment,wire_transfer
CA9DF076-9BA,2000-03-03,1438511.94,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Capacity reservation charge,wire_transfer
C37B349D-682,2000-03-05,665124.97,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Balancing charge adjustment,wire_transfer
5279778C-60F,2000-03-05,1519402.7,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,IT infrastructure services,wire_transfer
DCEF1FF0-423,2000-03-05,1477386.33,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
AE7FBC12-97B,2000-03-05,1379213.84,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Energy trading settlement,wire_transfer
B1357334-721,2000-03-05,1732277.58,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Transmission tariff payment,wire_transfer
983EF60F-60B,2000-03-07,319341.34,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Balancing charge adjustment,wire_transfer
3BB49741-AA0,2000-03-07,1327931.29,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Transmission tariff payment,wire_transfer
9F288408-B01,2000-03-08,1580522.26,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Natural gas procurement,wire_transfer
65415604-AF9,2000-03-08,1895704.5,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Equipment lease payment,wire_transfer
44B62874-E1D,2000-03-08,456399.51,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
B587034A-EE9,2000-03-09,354029.16,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Interconnection fee,wire_transfer
2F0B740C-389,2000-03-09,801454.58,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
826F629F-C6B,2000-03-09,947668.7,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Quarterly service fee,wire_transfer
234ECB3B-EAC,2000-03-10,1703396.14,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,IT infrastructure services,wire_transfer
B1A08B35-171,2000-03-10,1502373.94,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
729E8F7B-AA6,2000-03-10,11000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-001,LJM Cayman L.P.,Professional services,wire_transfer
670E6323-286,2000-03-10,705803.59,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
ABA4218C-D15,2000-03-11,1727910.6,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Transmission tariff payment,wire_transfer
7513F98E-7C3,2000-03-11,1010201.37,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Energy trading settlement,wire_transfer
973028AF-0E1,2000-03-11,1162012.57,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
C7A36C1A-B34,2000-03-12,5000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-005,Southampton Place L.P.,Strategic advisory retainer,wire_transfer
5C7D1B6F-ADA,2000-03-12,1726792.52,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
B8A54FC3-162,2000-03-12,429455.14,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
300F7417-2B7,2000-03-13,340959.11,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Fuel supply agreement,wire_transfer
38D940B0-2AB,2000-03-13,1878457.22,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Pipeline maintenance services,wire_transfer
16D4A569-AE4,2000-03-13,1045734.71,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Pipeline maintenance services,wire_transfer
24B83C00-B12,2000-03-14,1220742.61,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
8DD44EDD-62D,2000-03-14,470210.34,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
E199A1AD-018,2000-03-14,18614.57,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Natural gas procurement,wire_transfer
83CBDF27-E9E,2000-03-15,855524.6,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Transmission tariff payment,wire_transfer
038DE623-F99,2000-03-15,1369593.7,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Energy trading settlement,wire_transfer
CEF3BA2B-5CF,2000-03-16,384266.57,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Energy trading settlement,wire_transfer
B0546A98-C1F,2000-03-19,1715377.79,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Power purchase agreement,wire_transfer
65E76470-1C9,2000-03-19,315457.99,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Balancing charge adjustment,wire_transfer
828C7713-386,2000-03-20,590860.29,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
A526CDE8-5CE,2000-03-20,384444.95,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Transmission tariff payment,wire_transfer
3AFF1CA6-FC7,2000-03-21,1722808.02,USD,ACC-EXT-009,Wessex Water Services,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
367D2703-E33,2000-03-21,1293528.34,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Fuel supply agreement,wire_transfer
5B637B01-545,2000-03-22,589252.32,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Interconnection fee,wire_transfer
701095E7-ECD,2000-03-22,1842605.68,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Energy trading settlement,wire_transfer
6F7F11A4-E39,2000-03-22,797937.93,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
CD81BEF1-564,2000-03-22,1704656.48,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Transmission tariff payment,wire_transfer
2C4F3ADC-118,2000-03-23,1522408.22,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Regulatory compliance fee,wire_transfer
FFE843E4-C6A,2000-03-23,744270.12,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Regulatory compliance fee,wire_transfer
631A4736-BB5,2000-03-24,548167.01,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Gas supply contract payment,wire_transfer
9D921553-A47,2000-03-24,406254.51,USD,ACC-ENR-001,Enron Corp,ACC-EXT-001,Citibank N.A.,Equipment lease payment,wire_transfer
1E7466BD-F31,2000-03-25,765116.33,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
9DAB2FE8-737,2000-03-27,174514.55,USD,ACC-ENR-001,Enron Corp,ACC-EXT-003,Deutsche Bank AG,Equipment lease payment,wire_transfer
7FC07799-C38,2000-03-27,242583.43,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Transmission tariff payment,wire_transfer
1C1F9462-A57,2000-03-27,237217.57,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
347A5E7B-DC3,2000-03-28,307664.24,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Energy trading settlement,wire_transfer
197FA5F6-518,2000-03-28,74441.66,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Capacity reservation charge,wire_transfer
3C634C5A-9F2,2000-03-28,1634398.84,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Quarterly service fee,wire_transfer
605583A3-F87,2000-03-29,1561861.97,USD,ACC-ENR-001,Enron Corp,ACC-EXT-010,EOTT Energy Partners,Capacity reservation charge,wire_transfer
03D17C72-58A,2000-03-29,833721.04,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
5F134FA2-AB6,2000-03-30,540111.2,USD,ACC-ENR-001,Enron Corp,ACC-SPE-007,Timberwolf LLC,Investment management fee,wire_transfer
60A7ACF4-673,2000-03-30,236906.48,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
D6929064-B0D,2000-03-30,1044305.25,USD,ACC-EXT-003,Deutsche Bank AG,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
10D0DA03-68B,2000-03-31,1604889.1,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
135198DB-A68,2000-03-31,503184.57,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Power purchase agreement,wire_transfer
CA4FE818-4B5,2000-03-31,67231.48,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
FECEA734-295,2000-03-31,554557.11,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Regulatory compliance fee,wire_transfer
B05F03D7-634,2000-04-01,1642867.4,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
B2B74A25-6AD,2000-04-01,996902.04,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
47B4DA41-760,2000-04-02,1312324.94,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Balancing charge adjustment,wire_transfer
85A7C055-A36,2000-04-03,1313397.4,USD,ACC-ENR-001,Enron Corp,ACC-EXT-005,Portland General Electric,Capacity reservation charge,wire_transfer
939FDDB0-234,2000-04-05,167972.64,USD,ACC-ENR-001,Enron Corp,ACC-SPE-010,Marlin Water Trust,Restructuring advisory,wire_transfer
63562FE1-C1C,2000-04-05,1697659.2,USD,ACC-EXT-004,Barclays PLC,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
5B9F5195-579,2000-04-05,1286404.56,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Gas supply contract payment,wire_transfer
21C1EF44-AA2,2000-04-06,1888832.03,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Energy trading settlement,wire_transfer
743F227B-4BD,2000-04-07,601667.34,USD,ACC-EXT-001,Citibank N.A.,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
FA774F11-6D7,2000-04-07,1761395.93,USD,ACC-EXT-002,JP Morgan Chase,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
9C6357A9-71D,2000-04-07,1120565.34,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Interconnection fee,wire_transfer
69DCC272-C9A,2000-04-07,1134354.34,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
EFCB3FBE-B80,2000-04-08,54837.32,USD,ACC-ENR-001,Enron Corp,ACC-SPE-002,LJM2 Co-Investment L.P.,Strategic advisory retainer,wire_transfer
977662EF-821,2000-04-09,682092.16,USD,ACC-ENR-001,Enron Corp,ACC-EXT-002,JP Morgan Chase,Pipeline maintenance services,wire_transfer
EAB49F89-BFF,2000-04-10,626226.04,USD,ACC-ENR-001,Enron Corp,ACC-EXT-009,Wessex Water Services,Interconnection fee,wire_transfer
7E8F274F-376,2000-04-10,1618278.51,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Natural gas procurement,wire_transfer
AF5C6E8B-2A7,2000-04-10,1046228.51,USD,ACC-EXT-007,Azurix Corp,ACC-ENR-001,Enron Corp,Regulatory compliance fee,wire_transfer
743A7C1C-77D,2000-04-11,1120587.57,USD,ACC-EXT-005,Portland General Electric,ACC-ENR-001,Enron Corp,Equipment lease payment,wire_transfer
806C899B-088,2000-04-11,467825.84,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Pipeline maintenance services,wire_transfer
DF77BC3F-1A8,2000-04-11,538405.57,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Balancing charge adjustment,wire_transfer
9010D71B-F0B,2000-04-13,1211390.15,USD,ACC-ENR-001,Enron Corp,ACC-EXT-006,Dabhol Power Company,Capacity reservation charge,wire_transfer
0005B7F1-1B6,2000-04-13,367979.57,USD,ACC-ENR-001,Enron Corp,ACC-EXT-008,Enron Pipeline Company,Fuel supply agreement,wire_transfer
9B29FE63-3F0,2000-04-13,456729.4,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
C22EBE62-C62,2000-04-13,7000000,USD,ACC-ENR-001,Enron Corp,ACC-SPE-005,Southampton Place L.P.,Restructuring advisory,wire_transfer
5A014EC6-201,2000-04-14,1687275.32,USD,ACC-EXT-006,Dabhol Power Company,ACC-ENR-001,Enron Corp,Fuel supply agreement,wire_transfer
2A374AB8-EE9,2000-04-15,1812100.42,USD,ACC-EXT-010,EOTT Energy Partners,ACC-ENR-001,Enron Corp,Pipeline maintenance services,wire_transfer
AA36FA4C-54B,2000-04-16,359632.66,USD,ACC-ENR-001,Enron Corp,ACC-EXT-007,Azurix Corp,Natural gas procurement,wire_transfer
742FD5DA-804,2000-04-16,137411.53,USD,ACC-ENR-001,Enron Corp,ACC-EXT-004,Barclays PLC,Power purchase agreement,wire_transfer
50195E64-C02,2000-04-16,1667349.41,USD,ACC-EXT-008,Enron Pipeline Company,ACC-ENR-001,Enron Corp,Power purchase agreement,wire_transfer
